seller_id,total_items_sold,total_product_revenue,total_freight_revenue,avg_item_price,avg_freight_value,avg_review_score,n_unique_orders,n_unique_products,top_category,total_revenue,seller_state,seller_city
7040e82f899a04d1b434b795a43b4617,223,9213.7,3123.26,41.3170403587444,14.005650224215248,3.5863636363636364,208,59,audio,12336.960000000001,SP,sao paulo
70849ca4f400aaabb62cb7462a6f1428,12,909.58,233.66,75.79833333333333,19.471666666666668,4.416666666666667,12,9,musical_instruments,1143.24,MG,belo horizonte
709e16e2b25c7474d980076c6bfc4806,80,5151.9,1226.96,64.39874999999999,15.337,4.525,60,39,health_beauty,6378.86,SP,birigui
70a12e78e608ac31179aea7f8422044b,323,29963.53,5523.72,92.766346749226,17.101300309597523,3.794392523364486,312,119,computers_accessories,35487.25,SP,jacarei
70b52a4cfc823994561b00bad161b4ed,10,585.0,100.35,58.5,10.035,4.5,8,1,auto,685.35,SP,sao paulo
70bf57d811208f8923b41bbd499a67a4,7,780.8000000000001,88.93,111.54285714285716,12.704285714285716,4.142857142857143,7,3,cool_stuff,869.73,SP,franco da rocha
70c0fda4c313d87115644d39e62eec60,1,25.99,37.09,25.99,37.09,5.0,1,1,housewares,63.08,PE,caruaru
70c27847eca8195c983ed7e798c56743,98,12077.52,1451.66,123.24000000000001,14.812857142857144,4.204081632653061,77,20,pet_shop,13529.18,RJ,rio de janeiro
70c4eedec9cb4a85cda2f3f9673557b4,1,239.9,13.18,239.9,13.18,5.0,1,1,computers_accessories,253.08,SP,sao paulo
70ee69419916dc13e3aed619061f996c,1,45.0,8.72,45.0,8.72,3.0,1,1,furniture_decor,53.72,SP,mogi das cruzes
70eea00b476a314817cefde4aad4f89a,112,31424.75,2724.91,280.578125,24.32955357142857,4.378378378378378,106,30,sports_leisure,34149.66,SP,itatiba
70f7e8018e3d46c748c92f026aa2585a,2,239.8,37.88,119.9,18.94,5.0,1,2,health_beauty,277.68,SP,sao paulo
70f84699be677ec988d1fa824aef7d90,5,1588.3,116.14,317.65999999999997,23.228,4.6,5,4,musical_instruments,1704.44,MG,sete lagoas
71039d19d4303bf9054d69e9a9236699,38,3537.2,621.45,93.08421052631579,16.353947368421053,3.6842105263157894,35,26,toys,4158.65,SP,sao paulo
710e3548e02bc1d2831dfc4f1b5b14d4,137,22369.25,3742.66,163.27919708029196,27.318686131386862,3.463235294117647,131,33,furniture_decor,26111.91,PR,rolandia
71271995e85f5b8530be99ed54a91b89,6,582.0,92.15,97.0,15.358333333333334,3.0,6,1,housewares,674.15,RS,porto alegre
712e6ed8aa4aa1fa65dab41fed5737e4,85,39385.0,6764.82,463.3529411764706,79.58611764705881,3.4642857142857144,77,23,auto,46149.82,SC,videira
712efd3b68f9686dc856b84abd0f21ae,1,139.0,17.16,139.0,17.16,4.0,1,1,baby,156.16,PR,curitiba
7139dc5186aa238b006e066d8fbab2e4,24,1712.0,535.93,71.33333333333333,22.330416666666665,4.086956521739131,22,11,furniture_decor,2247.93,SP,amparo
713e3a23ca5e47786eb6f0d99f94cfac,4,1126.0,87.03,281.5,21.7575,4.75,4,4,baby,1213.03,PR,curitiba
7142540dd4c91e2237acb7e911c4eba2,328,37181.94,6843.74,113.35957317073172,20.865060975609754,4.0552147239263805,316,265,auto,44025.68,SP,penapolis
714b9a1332840f257b49f476bea4e341,6,1499.94,158.15,249.99,26.358333333333334,3.3333333333333335,6,2,computers_accessories,1658.0900000000001,SP,monte alto
71592660bbcb6a4664e97b6f8b68babc,7,2027.18,173.37,289.59714285714284,24.767142857142858,4.428571428571429,6,6,computers_accessories,2200.55,SP,sao jose do rio preto
71593c7413973a1e160057b80d4958f6,5,299.5,45.85,59.9,9.17,3.4,2,2,furniture_decor,345.35,SP,sao paulo / sao paulo
715bbd5ba4e6b74cb0d2f29eb45058b0,64,4043.3,1272.58,63.1765625,19.8840625,4.46875,62,28,watches_gifts,5315.88,SP,serra negra
7178e1eaa97257d8b6d4b80efd77a025,1,167.9,16.81,167.9,16.81,5.0,1,1,costruction_tools_tools,184.71,SP,tatui
7178f9f4dd81dcef02f62acdf8151e01,215,36795.4,4385.04,171.14139534883722,20.39553488372093,4.046728971962617,202,57,health_beauty,41180.44,SC,videira
717b78b0950b51ed00b1471d858b0edc,5,138.6,81.15,27.72,16.23,4.0,5,2,housewares,219.75,SP,alambari
718539d38d07dd351c76db862760e2e2,43,1273.01,634.6,29.604883720930232,14.758139534883721,4.488372093023256,35,13,pet_shop,1907.6100000000001,SP,campinas
71dc18fd8cbf5fd77f45dd8b427abb34,9,1080.0,149.4,120.0,16.6,5.0,4,1,garden_tools,1229.4,PR,curitiba
7202e2ba20579a9bd1acb29e61fe71f6,53,12085.699999999999,1131.51,228.03207547169808,21.349245283018867,3.9423076923076925,51,19,telephony,13217.21,SP,franca
720e6cf846ea7572cbb66b743fb91e6c,1,54.0,14.55,54.0,14.55,5.0,1,1,health_beauty,68.55,SP,mogi das cruzes / sp
7210cd29727d674c00741e5e387b3ccd,13,729.0899999999999,145.09,56.083846153846146,11.160769230769231,3.6923076923076925,9,7,food,874.18,SP,sao paulo
72146da5774cabf2632faedcae097a76,6,200.94,110.49,33.49,18.415,4.333333333333333,4,4,signaling_and_security,311.43,PR,marechal candido rondon
7238a95bb63ef7e498389fb863b834a1,15,2265.7,569.41,151.04666666666665,37.96066666666666,4.733333333333333,15,6,baby,2835.1099999999997,SP,limeira
7238f877570096ae403c51898fa64566,3,1200.0,49.519999999999996,400.0,16.506666666666664,5.0,3,1,cool_stuff,1249.52,SP,santana de parnaiba
723a46b89fd5c3ed78ccdf039e33ac63,1,66.64,23.4,66.64,23.4,4.0,1,1,auto,90.03999999999999,RS,"novo hamburgo, rio grande do sul, brasil"
723cd880edaacdb998898b67c8f9da30,12,2136.5299999999997,413.1,178.04416666666665,34.425000000000004,4.166666666666667,11,8,bed_bath_table,2549.6299999999997,SP,ibitinga
72431a818f97fe6ab9c81eee3e297e54,1,229.9,19.49,229.9,19.49,5.0,1,1,auto,249.39000000000001,SP,rio das pedras
725af026f869236a8dd0ceb98564d156,5,810.72,125.94999999999999,162.144,25.189999999999998,4.4,5,4,housewares,936.6700000000001,MG,claudio
725c32fa80c2faacc4fc88450d27314e,93,7838.88,1327.78,84.28903225806452,14.277204301075269,4.538461538461538,89,36,toys,9166.66,SP,sao paulo
7299e27ed73d2ad986de7f7c77d919fa,358,34107.44,6804.49,95.27217877094972,19.00695530726257,4.430167597765363,335,88,consoles_games,40911.93,MG,araguari
729b2d09b2a0bdab221076327f13d050,60,1805.21,934.6999999999999,30.086833333333335,15.578333333333331,4.583333333333333,48,21,health_beauty,2739.91,SP,mineiros do tiete
729f06993dac8e860d4f02d7088ca48a,113,19885.18,4913.09,175.97504424778762,43.478672566371685,4.330357142857143,94,17,housewares,24798.27,SP,limeira
72bc2cce903c872fe376a8faaa81d237,18,2149.2,255.77,119.39999999999999,14.209444444444445,4.444444444444445,17,6,books_technical,2404.97,SP,sao paulo
72c38a04bd6a1c3dbc5298425a0db86d,5,647.3,113.35,129.45999999999998,22.669999999999998,3.8,4,4,computers_accessories,760.65,PR,cascavel
72c5da29406b4234927b81855e7b64f6,31,11798.69,853.78,380.6029032258065,27.541290322580643,4.129032258064516,31,6,construction_tools_construction,12652.470000000001,SP,guarulhos
72c73be2b085b9d57650dd53eb2004c9,1,29.4,17.92,29.4,17.92,5.0,1,1,auto,47.32,SP,sao paulo
730937bf88cb151eb2eb849f642fc213,26,2821.2,455.96999999999997,108.5076923076923,17.537307692307692,4.423076923076923,22,5,sports_leisure,3277.1699999999996,SP,rio claro
7315baebc0572ff220d226283dc66728,2,49.849999999999994,26.369999999999997,24.924999999999997,13.184999999999999,4.0,2,2,Unknown / Uncategorized,76.22,SP,sao carlos
731ef20c231d9a7103a425e83fd91271,3,1692.0,505.6,564.0,168.53333333333333,3.6666666666666665,2,1,kitchen_dining_laundry_garden_furniture,2197.6,SC,lages - sc
734def04b237117a09321dd6d8f3f2a2,2,1252.43,28.8,626.215,14.4,5.0,2,2,musical_instruments,1281.23,SP,araras
7354220fb240bde543b3c40c060d41e7,7,672.0,165.13,96.0,23.59,4.571428571428571,7,6,computers_accessories,837.13,DF,brasilia
7357b52d27cbaa90f81a96cbc1279396,12,1328.02,217.81,110.66833333333334,18.150833333333335,4.333333333333333,12,3,housewares,1545.83,MG,lagoa santa
739c7d7be81f63812dea0d1b1451c651,2,77.5,71.8,38.75,35.9,4.0,2,2,housewares,149.3,PB,campina grande
73a63f72308aa20a46f4b1632018f196,35,7640.8,997.3000000000001,218.30857142857144,28.494285714285716,4.323529411764706,27,15,garden_tools,8638.1,PR,curitiba
73b8eb4a9a729d4019b24ed1be748cbf,7,568.9,86.6,81.27142857142857,12.37142857142857,4.857142857142857,7,6,auto,655.5,SP,campinas
73da1880b39c71de2b262bc7720c1494,2,398.0,46.99,199.0,23.495,5.0,2,1,housewares,444.99,SP,sao carlos
740205fedfe4e90ca6857bc77db0f2b4,1,229.9,21.93,229.9,21.93,5.0,1,1,small_appliances,251.83,SP,caxias do sul
7402d13c03a7e91366337cd1de471144,3,473.89,110.9,157.96333333333334,36.96666666666667,4.333333333333333,3,2,kitchen_dining_laundry_garden_furniture,584.79,PR,cambe
741f8c587cb4248ebc5b779a0e8e0e51,5,89.95,67.69,17.990000000000002,13.538,4.0,5,5,housewares,157.64,SP,santo andre
744dac408745240a2c2528fb1b6028f3,83,22322.6,1877.8,268.9469879518072,22.624096385542167,4.554216867469879,78,75,watches_gifts,24200.399999999998,PR,colombo
74636e24f01da9268b0ed88dacd8513e,4,776.0,272.61,194.0,68.1525,4.0,4,2,housewares,1048.6100000000001,SP,sao paulo
747c1cdcd1737dcfbd1547f6eb6f2cf3,2,193.1,29.27,96.55,14.635,2.5,2,2,bed_bath_table,222.37,SP,ibitinga
747e73c01a4593d4cf60dcf970fd2689,3,2217.99,123.77000000000001,739.3299999999999,41.25666666666667,4.333333333333333,3,3,watches_gifts,2341.7599999999998,PE,vitoria de santo antao
74871d19219c7d518d0090283e03c137,7,550.04,87.87,78.57714285714285,12.552857142857144,5.0,6,6,sports_leisure,637.91,SP,sao paulo
7494d0dcba8551df6cf37f1b905dc2f7,1,45.9,17.07,45.9,17.07,3.0,1,1,computers_accessories,62.97,SP,santos
749e7cdabbaf72f16677859e27874ba5,1,41.9,19.84,41.9,19.84,1.0,1,1,Unknown / Uncategorized,61.739999999999995,SP,guarulhos
74a9b9bddf14ece02beb81f52c41a88d,2,95.0,22.06,47.5,11.03,3.5,2,2,cool_stuff,117.06,SP,sao paulo
74bafed391319577bce6f4d2acc0589a,3,1847.0,237.73,615.6666666666666,79.24333333333333,2.6666666666666665,3,2,health_beauty,2084.73,SP,sao paulo
74c7dec0a384d8a05950e629bd23bde9,4,97.78,52.01,24.445,13.0025,4.25,4,2,health_beauty,149.79,SP,mogi guacu
750303a20e9c56b2a6bc45cdce0b897d,56,7876.0,1288.82,140.64285714285714,23.014642857142857,4.339285714285714,53,37,sports_leisure,9164.82,GO,goiania
751bdc4d83a466c7206cd42e8f426b03,68,6520.96,1020.02,95.89647058823529,15.000294117647059,3.712121212121212,51,37,sports_leisure,7540.98,SP,ribeirao pires
751e274377499a8503fd6243ad9c56f6,2,218.0,17.84,109.0,8.92,5.0,1,1,construction_tools_safety,235.84,SP,campinas
75745ef7bc7d4f3ea3380f6f5303f514,3,228.4,48.92,76.13333333333334,16.30666666666667,5.0,3,3,toys,277.32,DF,brasilia
7586919161935337bf6b6d7ff5779648,18,1664.71,330.22,92.48388888888888,18.345555555555556,3.1666666666666665,11,8,sports_leisure,1994.93,RJ,rio de janeiro
75a4764c108403a7a0575140cb22287c,9,716.9,210.15,79.65555555555555,23.35,4.777777777777778,5,3,housewares,927.05,RS,caxias do sul
75d34ebb1bd0bd7dde40dd507b8169c3,67,12656.33,1313.44,188.90044776119402,19.60358208955224,3.985074626865672,57,15,telephony,13969.77,BA,salvador
75fbb52eda0cbc24f479d3b2fbfa8d3e,41,1094.19,900.26,26.687560975609756,21.957560975609756,4.487804878048781,38,35,dvds_blu_ray,1994.45,GO,goiania
75fdd0a732287f9497b179f6bd445d32,1,59.9,16.18,59.9,16.18,5.0,1,1,Unknown / Uncategorized,76.08,SP,maua
761681a821d8275bc79f552116d06869,3,354.92,159.98000000000002,118.30666666666667,53.326666666666675,5.0,3,3,garden_tools,514.9000000000001,SP,sao paulo
762ed976527cddf02787edba70fffa2a,4,179.8,60.31999999999999,44.95,15.079999999999998,2.25,3,3,furniture_decor,240.12,PR,londrina
762fafdaa57a532ee0119731697579dd,5,206.7,54.17,41.339999999999996,10.834,5.0,5,4,toys,260.87,SP,itu
76623fde66e6b63b59440fd34160512d,3,65.4,23.34,21.8,7.78,4.0,3,3,fashion_bags_accessories,88.74000000000001,SP,guarulhos
7681ef142fd2c19048da7430856b5588,76,31211.81,2862.86,410.6817105263158,37.669210526315794,4.162162162162162,58,24,computers,34074.67,SP,guarulhos
76833248bbc0e65a0293ec62023e4396,2,2399.98,230.7,1199.99,115.35,5.0,2,2,industry_commerce_and_business,2630.68,SP,birigui
768a86e36ad6aae3d03ee3c6433d61df,17,587.46,180.24,34.5564705882353,10.602352941176472,4.647058823529412,17,8,toys,767.7,SP,sao paulo
768de2a4fc06aacecb9a586ccc30746a,13,442.7,221.01,34.05384615384615,17.00076923076923,4.384615384615385,13,2,cool_stuff,663.71,DF,brasilia
76c47a299e4a8fe992316a85865acbe9,10,1024.46,221.88,102.446,22.188,4.8,6,5,health_beauty,1246.3400000000001,SP,ribeirao preto
76d336555bb25f3165d2f0d6da719c40,1,165.0,11.76,165.0,11.76,3.0,1,1,sports_leisure,176.76,SP,sorocaba
76d5af76d0271110f9af36c92573f765,155,31944.6,3787.06,206.0941935483871,24.43264516129032,4.097402597402597,128,81,sports_leisure,35731.659999999996,SP,sao paulo
76d64c4aca3a7baf218bf93ef7fa768d,69,16911.8,3543.4900000000002,245.09855072463768,51.35492753623189,4.130434782608695,64,37,toys,20455.29,PR,curitiba
76de363de16dacc923eec8daf91df504,2,360.0,50.42,180.0,25.21,2.5,2,2,cool_stuff,410.42,SC,xaxim
76ea5315acb3f5f7ade3cd261faf922a,15,1087.06,224.02,72.47066666666666,14.934666666666667,4.266666666666667,15,12,auto,1311.08,SP,sao paulo
77128dec4bec4878c37ab7d6169d6f26,1,6.5,8.72,6.5,8.72,5.0,1,1,food_drink,15.22,SP,sao paulo
7722b1df1b0e383e000397b2c11e3e19,144,7046.6,2059.48,48.93472222222223,14.301944444444445,4.223776223776224,133,76,housewares,9106.08,SP,sao bernardo do campo
77530e9772f57a62c906e1c21538ab82,381,45676.6,8274.71,119.88608923884514,21.71839895013123,4.081364829396326,312,167,furniture_decor,53951.31,PR,curitiba
77714512e8d4dda9c234da8e3faf16e4,6,243.39999999999998,105.58,40.56666666666666,17.596666666666668,4.0,4,5,construction_tools_construction,348.97999999999996,SP,guarulhos
777a0c55737f34ffeb78010f7542ab41,6,452.5,75.83,75.41666666666667,12.638333333333334,4.333333333333333,6,3,health_beauty,528.33,SP,sao paulo
778323240ce2830d68aab11794e00bfb,3,189.98000000000002,52.45,63.326666666666675,17.483333333333334,4.333333333333333,3,2,health_beauty,242.43,SP,sao paulo
77a515caa36327151d1cc6c32a9f00e1,26,2217.39,396.19,85.28423076923076,15.238076923076923,4.423076923076923,26,19,stationery,2613.58,SP,diadema
77e4abfd739aed9c46480f90f81c0eb4,18,3736.99,355.21999999999997,207.61055555555555,19.734444444444442,4.777777777777778,18,9,stationery,4092.2099999999996,DF,brasilia
77fccaae319668a8ab6cd0fd16aec48c,12,1667.0,221.44,138.91666666666666,18.453333333333333,4.333333333333333,11,5,sports_leisure,1888.44,RJ,campos dos goytacazes
7813ea3ebd9411dc600b4dd01f7a97b9,9,1599.4,146.59,177.7111111111111,16.287777777777777,3.888888888888889,9,8,telephony,1745.99,SP,osasco
7816cd9c5b1238e320545f5bf7eb80e8,1,489.0,22.76,489.0,22.76,4.0,1,1,garden_tools,511.76,SP,araraquara
781a66c0d89e30814d49fe8b5e14cd07,1,115.0,21.3,115.0,21.3,1.0,1,1,cool_stuff,136.3,SP,campinas
782f78b632a43875dd5b53e3e49c9564,2,97.34,32.22,48.67,16.11,5.0,1,1,furniture_decor,129.56,SP,campinas
784ba75dd9d20200c4caed3d7a77141a,22,8142.33,600.02,370.1059090909091,27.273636363636363,3.8181818181818183,19,11,stationery,8742.35,SP,sao paulo
78744a20ee2f80ba64f6804c25def2b8,6,2715.0,353.85,452.5,58.975,4.166666666666667,6,3,furniture_decor,3068.85,PE,recife
78813699ffac347fe27dba345a5f1551,1,152.42,48.12,152.42,48.12,5.0,1,1,drinks,200.54,RS,bento goncalves
788e857f317e53de488d393e65a80f45,11,1210.0,184.95000000000002,110.0,16.813636363636366,4.909090909090909,11,4,stationery,1394.95,SP,sao paulo
788f22bafdd7ab0e1e79f19db72f16a4,2,125.80000000000001,26.240000000000002,62.900000000000006,13.120000000000001,4.5,2,2,auto,152.04000000000002,SP,sao paulo
78a4d36f65a019172c6154468831a69f,7,1545.5,223.4,220.78571428571428,31.914285714285715,4.285714285714286,7,1,kitchen_dining_laundry_garden_furniture,1768.9,SP,bauru
78ba5933c21686d1c2f64669c8c459e7,2,191.8,20.770000000000003,95.9,10.385000000000002,4.5,2,2,bed_bath_table,212.57000000000002,SP,mogi das cruzes
78c99c6dff4eeae5be99bf635ed21e3f,39,2030.88,664.89,52.073846153846155,17.048461538461538,4.333333333333333,31,15,sports_leisure,2695.77,SP,marilia
78ef7e885d17f35e2382a47aae8b8cce,3,388.0,65.44,129.33333333333334,21.813333333333333,4.666666666666667,3,3,books_technical,453.44,RS,santa cruz do sul
7901646fdd36a55f564ffaf2dbccaaf7,27,11857.08,621.75,439.1511111111111,23.02777777777778,4.444444444444445,22,12,garden_tools,12478.83,RJ,rio de janeiro
791cfcfe22fe4a771ece27f90017da92,1,298.13,17.85,298.13,17.85,1.0,1,1,computers_accessories,315.98,SP,ribeirao preto
79565f7d5603b24ddf07ade262547f2f,7,346.0,98.11,49.42857142857143,14.015714285714285,4.428571428571429,7,5,Unknown / Uncategorized,444.11,SP,araraquara
7957cac1a02f45d0a4a7e45626382ec2,1,343.0,21.64,343.0,21.64,4.0,1,1,health_beauty,364.64,PR,curitiba
7963e546f34e098b578f9ad102494601,1,60.99,21.23,60.99,21.23,5.0,1,1,sports_leisure,82.22,SP,sao paulo
7994081388d55b9cf976c050653dd359,1,120.0,14.6,120.0,14.6,5.0,1,1,computers_accessories,134.6,SP,sao paulo
7994b065a7ffb14e71c6312cf87b9de2,7,453.0,144.34,64.71428571428571,20.62,5.0,5,5,furniture_living_room,597.34,ES,cariacica / es
79a679c36c08d606b3fd47ead9de109b,7,935.0,137.22,133.57142857142858,19.602857142857143,2.7142857142857144,3,2,drinks,1072.22,SP,sao paulo
79b93a308a97792cf53ac75f46da00b5,1,99.9,16.14,99.9,16.14,5.0,1,1,luggage_accessories,116.04,RJ,rio de janeiro
79ebd9a61bac3eaf882805ed4ecfa12a,140,14783.09,3947.43,105.5935,28.19592857142857,4.021428571428571,133,113,furniture_decor,18730.52,PR,cascavel
79ed755314cfe6df0daef2c6cd3022cd,25,3907.5,459.16,156.3,18.366400000000002,4.695652173913044,23,12,garden_tools,4366.66,SP,rio claro
7a241947449cc45dbfda4f9d0798d9d0,66,7434.66,1874.98,112.64636363636363,28.40878787878788,3.7846153846153845,56,15,air_conditioning,9309.64,MG,jacutinga
7a2d2949aea47fab95fd98d6c9f618b1,12,1638.99,211.24,136.5825,17.603333333333335,4.25,11,5,pet_shop,1850.23,PR,curitiba
7a425d299613df3e613bcf9d2eaf5c49,18,1218.8,286.67,67.71111111111111,15.926111111111112,4.111111111111111,18,14,perfumery,1505.47,RJ,rio de janeiro
7a67c85e85bb2ce8582c35f2203ad736,1155,139658.69,20619.83,120.91661471861472,17.852666666666668,4.269398430688753,1145,146,cool_stuff,160278.52000000002,SP,sao paulo
7a704e63bb29c446869efde5d57524c8,1,94.49,15.41,94.49,15.41,5.0,1,1,auto,109.89999999999999,PR,francisco beltrao
7a91bf945c6fae0779f1c61ce97fe45c,4,634.6,65.17,158.65,16.2925,4.5,4,3,health_beauty,699.77,RJ,mesquita
7a9c12e235c36247c3c81f50d6ea9cea,5,983.9,115.69,196.78,23.137999999999998,4.6,5,5,toys,1099.59,SP,sao caetano do sul
7aa4334be125fcdd2ba64b3180029f14,237,16012.949999999999,4317.57,67.56518987341772,18.21759493670886,4.080508474576271,214,39,toys,20330.519999999997,SP,laranjal paulista
7aa538dd6e114e503a2e6154ea352253,5,1016.6800000000001,101.92,203.336,20.384,4.4,5,4,housewares,1118.6000000000001,SP,catanduva
7ab0dd5487bab2dc835337b244f689fb,1,12.5,10.96,12.5,10.96,5.0,1,1,bed_bath_table,23.46,SP,sao jose do rio preto
7ad32824caee82087b3e2e5f33b1bf32,180,22018.1,3477.7,122.32277777777777,19.320555555555554,3.785310734463277,147,74,bed_bath_table,25495.8,SP,ibitinga
7ad41305e96a6cab8294cd65891e9a86,2,180.0,57.6,90.0,28.8,5.0,2,2,sports_leisure,237.6,SP,rio bonito
7adbd3210a7b3cc2235e225eef33574d,3,131.9,72.96,43.96666666666667,24.319999999999997,4.666666666666667,3,2,housewares,204.86,SP,sao paulo
7ade73f1b9b4e965f9009a4c3a7e2c15,27,1835.3000000000002,439.45,67.97407407407408,16.275925925925925,4.777777777777778,26,12,computers_accessories,2274.75,SP,bauru
7b07b3c7487f0ea825fc6df75abd658b,96,9259.47,1292.69,96.4528125,13.465520833333334,4.395833333333333,91,65,sports_leisure,10552.16,SP,sao paulo
7b0df942f46435babab05d49b744b2c4,32,22600.63,672.15,706.2696875,21.0046875,4.387096774193548,32,16,musical_instruments,23272.780000000002,SP,braganca paulista
7b1222c3624aa89b9558b50a2594188c,22,10103.52,457.57,459.2509090909091,20.798636363636362,4.454545454545454,22,9,toys,10561.09,SP,sao jose do rio preto
7b3447b497e55af8c15fc7bd89d7b81a,1,49.9,20.75,49.9,20.75,5.0,1,1,sports_leisure,70.65,SP,sao paulo
7b3f6ce5c6c22e9b96e7581ebf0df6e1,1,29.8,12.69,29.8,12.69,3.0,1,1,Unknown / Uncategorized,42.49,SP,tambau
7b7ed56ae755e2880f2b69632e839c1e,5,321.5,135.1,64.3,27.02,4.2,5,4,housewares,456.6,GO,goiania
7b7f91e98f8c6def45a1407923304402,14,417.47,203.01999999999998,29.819285714285716,14.501428571428571,3.5,11,9,housewares,620.49,SP,osasco
7b8e8ec35bad4b0ef7e3963650b0a87b,5,2244.2799999999997,372.02,448.85599999999994,74.404,4.8,5,3,auto,2616.2999999999997,SC,tubarao
7b98de631987e26dd6d803490c43a13c,8,634.2,144.43,79.275,18.05375,4.625,8,5,construction_tools_construction,778.6300000000001,PR,loanda
7bac63f6603d382cc8d0832eb6c100a8,19,7751.95,362.65,407.9973684210526,19.086842105263155,4.0,19,11,sports_leisure,8114.599999999999,SP,sao paulo
7bb8fac2913a6064ec412e583c6d8b4d,1,109.0,16.52,109.0,16.52,5.0,1,1,Unknown / Uncategorized,125.52,SP,bauru
7bcd7c5f8631701474db233ccf1c094b,8,419.0,132.04,52.375,16.505,4.375,8,4,Unknown / Uncategorized,551.04,SP,sao paulo
7c1fea10b5b006671d608b1d7c446ec4,14,423.59999999999997,224.15,30.257142857142856,16.010714285714286,4.0,14,13,telephony,647.75,SP,boituva
7c4402417d51474d4d0cda9557340e40,1,119.9,27.69,119.9,27.69,5.0,1,1,housewares,147.59,SP,sao caetano do sul
7c4618c82226628831613e95e9c22f44,13,333.92999999999995,165.54,25.686923076923073,12.733846153846153,4.076923076923077,13,5,sports_leisure,499.4699999999999,SP,sao roque
7c462184585ae80bd6e5774c62ce50f2,2,60.0,17.64,30.0,8.82,3.0,1,1,baby,77.64,SP,campinas
7c4adcc13272c0e26fa23aac642adb7b,2,135.0,30.630000000000003,67.5,15.315000000000001,3.0,2,2,auto,165.63,RJ,sao goncalo
7c51de0ab286204ce75ff42bf7c10d92,4,759.0,149.64,189.75,37.41,4.5,4,3,health_beauty,908.64,SC,picarras
7c5b05cbdb5542049f38d90d7815b97d,23,993.97,298.92,43.21608695652174,12.996521739130435,4.565217391304348,21,10,books_imported,1292.89,SP,sao paulo
7c67e1448b00f6e969d365cea6b010ab,1355,186570.05,51236.64,137.690073800738,37.8130184501845,3.3511507052709724,973,197,office_furniture,237806.69,SP,itaquaquecetuba
7c9130f5f3729edd32aa059141d92484,4,126.0,67.15,31.5,16.7875,3.75,3,1,computers_accessories,193.15,SP,garca
7caa63f175b1cecbfaadd8b5ab9998c7,1,19.9,7.74,19.9,7.74,1.0,1,1,bed_bath_table,27.64,SP,sao paulo
7cb946b1ad19faebe28c3e86c2794ec3,1,25.0,15.1,25.0,15.1,5.0,1,1,health_beauty,40.1,MG,sete lagoas
7cf4ea70955b00d6b3c22542598e2715,1,189.9,14.91,189.9,14.91,5.0,1,1,small_appliances,204.81,SP,sao paulo
7d13fca15225358621be4086e1eb0964,571,112436.18000000001,8498.29,196.91099824868652,14.883169877408058,4.017605633802817,558,57,watches_gifts,120934.47,SP,ribeirao preto
7d294cf9a6a69dc6a0c3e540fff0e039,5,257.25,194.13,51.45,38.826,4.4,5,1,baby,451.38,SC,barra velha
7d456afc660226829370f3173d14520c,89,8118.25,1461.28,91.21629213483146,16.41887640449438,4.258426966292135,55,22,bed_bath_table,9579.53,SP,mogi das cruzes
7d484ca289afaac6bf5fc6a1e96d2226,2,183.2,65.22,91.6,32.61,4.0,2,2,toys,248.42,MS,campo grande
7d76b645482be4a332374e8223836592,183,3765.74,2522.0299999999997,20.57781420765027,13.78158469945355,3.9668508287292816,172,88,telephony,6287.7699999999995,SP,sao paulo
7d7866a99a8656a42c7ff6352a433410,5,147.89,59.49,29.577999999999996,11.898,4.4,5,4,party_supplies,207.38,SP,sao paulo
7d7d2b7a51328016102d4528c411d630,7,918.8,180.05,131.25714285714284,25.72142857142857,4.142857142857143,7,5,housewares,1098.85,SP,ibitinga
7d81e74a4755b552267cd5e081563028,1,32.5,7.49,32.5,7.49,4.0,1,1,construction_tools_construction,39.99,SP,sao paulo
7d948535954aaf8c5d39db007f74372e,4,194.0,43.8,48.5,10.95,3.75,4,3,fashio_female_clothing,237.8,SP,guaruja
7daca0837f033a41a6f3428c18657533,7,1228.98,168.16,175.56857142857143,24.02285714285714,3.5714285714285716,7,4,housewares,1397.14,SP,tanabi
7dc8c42cc750eeafea6c85712ffee9bf,50,6409.68,1035.41,128.1936,20.7082,4.26,41,16,housewares,7445.09,SP,sao paulo
7dc9a3355bae96dd82008b313d3a456c,1,899.0,50.62,899.0,50.62,5.0,1,1,pet_shop,949.62,MG,dores de campos
7ddcbb64b5bc1ef36ca8c151f6ec77df,334,54435.66,7767.09,162.98101796407187,23.254760479041916,3.97583081570997,325,19,cool_stuff,62202.75,SP,sao paulo
7dea6f73af847b42cc3985bd620f994d,2,324.0,56.17,162.0,28.085,4.0,2,2,kitchen_dining_laundry_garden_furniture,380.17,PR,cascavel
7df1fc11cc5cbc518b39faa60cf5d67c,5,1037.6,134.36,207.51999999999998,26.872000000000003,4.2,5,5,auto,1171.96,MS,campo grande
7e1fb0a3ebfb01ffb3a7dae98bf3238d,169,26169.53,2883.09,154.84928994082838,17.059704142011835,4.155688622754491,155,25,health_beauty,29052.62,SP,franca
7e26c750b4cb9f6766f58265ff9ebe95,27,1344.3,388.88,49.788888888888884,14.402962962962963,4.407407407407407,23,2,Unknown / Uncategorized,1733.1799999999998,MG,belo horizonte
7e3f87d16fb353f408d467e74fbd8014,93,4653.09,1415.28,50.03322580645161,15.218064516129031,4.161290322580645,91,19,computers_accessories,6068.37,SP,sao paulo
